Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-4.569653546,,-5.628753474,-3.105100776
-4.707248627,,-5.698161276,-3.134043694
-5.00243681,,-5.811494525,-3.146638181
-4.959231781,,-5.808895559,-3.146549349
-4.976596035,,-5.810064765,-3.09882352
-4.627519971,,-5.713512394,-3.051637941
-4.79463885,,-5.767636258,-3.071546569
-4.625169431,,-5.712278136,-3.014097474
-2.684988376,,-4.588178622,-2.749935001
-2.893485114,,-4.75230241,-2.89515839
-3.009579206,,-4.814588955,-2.799604497
-3.0708257,,-4.868197721,-2.920568538
-2.981598487,,-4.808562263,-2.745069454
-2.89209985,,-4.765528294,-2.821154953
-3.114850036,,-4.896485938,-2.795227475
-2.855233939,,-4.737932658,-2.801492835
-3.268529352,,-4.990132841,-2.831301093
-3.088575185,,-4.896790565,-2.813267471
-1.30711566,-1.000183312,-3.604253051,-1.65859258
-1.636326249,-1.293067577,-3.84364227,-2.270575403
-1.822980569,-1.463750579,-3.977448792,-2.300339032
-1.678713473,-1.374959698,-3.883594858,-2.282564239
-1.832930087,-1.52724728,-4.001158642,-2.305149822
-1.815075931,-1.540179037,-4.005514716,-2.368351408
-1.832318208,-1.579577061,-3.997388181,-2.262459684
-1.690267407,-1.517038736,-3.8916183,-2.330637074
-1.936551604,-1.635046735,-4.075645155,-2.344341098
-1.943467069,-1.640374727,-4.091885014,-2.48919586
-0.720109241,-0.381362112,-3.216018659,-0.518146101
-0.577219671,-0.394864395,-3.054862434,-0.572326482
-0.861349208,-0.469641562,-3.318809074,-0.724042927
-0.737181774,-0.436362786,-3.223077622,-0.638716353
-0.854419396,-0.539820254,-3.288360348,-0.853234343
-0.830622656,-0.549299062,-3.255581838,-0.933742541
-0.954435341,-0.628586905,-3.359321579,-1.028558711
-0.842757804,-0.581777231,-3.266674336,-0.855521411
-0.902050473,-0.648831395,-3.298751686,-0.909334677
-0.855507385,-0.607009054,-3.272254723,-0.868062228
0.3824167284,0.3536062978,-2.633928086,0.9760485014
0.2344815671,0.2491859252,-2.64657472,0.7182257133
0.0983135569,0.2276352217,-2.803706806,0.7014952641
0.0485007469,0.184181104,-2.844283526,0.5674235571
-0.008909035,0.0845210435,-2.765218112,0.4677949204
-0.022180374,0.1125232069,-2.821717315,0.4319846026
0.0142359235,0.0858174097,-2.703041869,0.4929118504
0.0295176539,0.0763179285,-2.687653778,0.4002823681
-0.062091033,0.0408666201,-2.775006923,0.3945361675
0.0328455641,0.0552390943,-2.658293159,0.4116726044
1.5487314875,0.9464555108,-1.755536488,1.8635859123
0.9882188861,0.5945631564,-2.19889237,1.4036679795
0.9731287998,0.5677375835,-2.168126558,1.3959924778
0.7532535042,0.4689255977,-2.276780748,1.1820077242
0.5707507296,0.4151623795,-2.480099201,1.0970369988
0.5903828438,0.3854350962,-2.395623416,1.0263103924
0.5261871938,0.3370696939,-2.409511604,0.9794101571
0.4665863202,0.323195946,-2.477730909,0.9108808951
0.4456097919,0.3159302716,-2.479878174,0.9385830933
0.4014505524,0.2746482195,-2.472059923,0.8196144853
-4.010167973,,-5.517716723,-3.071574942
-4.624272575,,-5.758219288,-3.154906288
-0.642908943,0.155826198,-3.931908204,0.1938261567
0.1307467269,0.3345784062,-3.069744327,0.6407426429
-0.321805352,0.2502223753,-3.625656716,0.4898399405
-1.337726897,0.1468090835,-4.743270776,-0.202630695
-0.70739213,0.1843875471,-4.036891658,0.2657918312
-0.518162429,0.2124411643,-3.882664749,0.246319253
-0.757709857,0.1311995728,-4.028452559,0.1696621937
-0.653400949,0.1884341149,-3.99782786,0.0607002113
-0.693996846,0.1861652656,-4.020899752,0.2377649714
-0.208704002,0.2508117338,-3.501774395,0.4461715217
-7.173517365,-0.36900818,-7.45055636,-2.653587823
-4.203586963,-0.215577564,-6.512554485,-2.836625395
-5.987623823,-0.310410444,-7.191344557,-2.564589403
-4.519783349,-0.181650549,-6.934602612,-2.175453244
-3.614893353,-0.204789581,-6.236205263,-2.478030514
-14.53744284,-0.702617927,-7.451666817,-3.150336842
-13.46453513,-0.75281747,-7.409434365,-3.122799245
-22.06266103,-0.831880663,-8.244811464,-3.327304033
-8.605723209,-0.570893389,-7.307437372,-2.989013819
-23.7534724,,-8.299077365,-3.825276884
-21.41518342,,-7.310362413,-3.708697492
-25.27192535,,-11.59172145,-3.795728346
-25.89131673,,-18.69037505,-3.930060416
-3.501864953,,-5.232068889,-3.076367933
-4.701176353,,-5.737382279,-3.28364243
-4.484092132,,-5.705837898,-3.162519914
-3.667900172,,-5.34629265,-2.98992692
-4.67419131,,-5.755591704,-3.228476157
-4.305273494,,-5.63047442,-3.136232901
-4.669277484,,-5.774977715,-3.179568419
-23.24391774,,-7.936760036,-3.779648322
-22.9398283,,-7.792587353,-3.871523861
-19.75012009,,-7.011824928,-3.634527569
-23.83425966,,-8.448722051,-3.854118939
-22.80055378,,-7.739338111,-3.738457929
-17.22298098,,-6.900045193,-3.515286065
-0.960878289,0.2300591199,-4.611560285,0.6018043823
-3.006386306,-0.583348311,-5.684326536,-1.437839689
0.5383803315,0.1482632233,-2.015999326,0.7131425392
0.4438386183,0.1203689658,-2.166184046,0.6018988257
0.1165765524,0.077246807,-2.577632518,0.3881461377
0.2576338606,0.1514914071,-2.476707236,0.582302356
-0.127641114,0.0434794894,-2.857069621,0.204285155
0.612875956,0.1934861592,-1.968904095,0.7523259315
0.2186626637,0.0943956718,-2.418296041,0.4635922562
0.0642657248,0.1012173268,-2.73249574,0.4174056345
2.3212568487,0.7051329678,-0.618051165,2.2561334967
2.5409131939,0.7339895027,-0.281241086,2.4062373945
2.9359372598,0.9157422594,0.6580489918,2.5831436428
2.0560062217,0.5319329845,-1.019935445,2.1648892963
2.4055343084,0.659427668,-0.348236783,2.3129128213
2.5290311776,0.6676838655,-0.254057513,2.3875321535
-0.230649204,0.1621895904,-3.302614221,0.4440148069
-0.229004115,0.169913634,-3.296943215,0.5039405096
-0.363889018,0.1214311769,-3.435792462,0.2995490756
-0.92449467,0.0329936843,-4.005880119,0.0552941834
-0.344726828,0.1428033315,-3.377509711,0.3043784211
-0.32416094,0.1690548076,-3.43218507,0.4943217576
-0.472682278,0.1009728818,-3.488577401,0.2579531236
-1.728367795,-0.110697154,-4.703247971,-0.641125852
-0.471474026,0.1042542521,-3.47155436,0.2739428063
-1.981476812,-0.162730076,-4.850917492,-0.92306004
-0.468006088,0.0732158841,-3.422088505,0.1765093331
-1.969096288,-0.187680151,-4.79812956,-0.998473189
-0.805395766,-0.011645611,-3.740866277,-0.054019734
-0.472330431,0.0663762977,-3.439166089,0.2707918921
-2.152114251,-0.237774524,-4.899044663,-1.349573076
-1.308208867,-0.133610726,-4.19017724,-0.527581261
-3.95901217,,-5.357937384,-3.168175545
-3.562559378,-3.092211423,-5.17940927,-2.960222231
-4.327331165,,-5.53008644,-3.217110613
-4.722285111,,-5.692780914,-3.143435548
-0.282206644,0.1111458231,-3.309447775,0.3072861609
0.0511149295,0.1827598442,-2.917234194,0.5536476043
-0.417671312,0.0400541975,-3.362547362,0.0880357898
-0.595027701,-0.048280317,-3.453234109,-0.074241566
-0.709774192,-0.065091855,-3.572630874,-0.153757658
-0.173003522,-0.011369574,-2.958988827,0.2178924542
1.8838278428,0.8805428143,-1.478350265,2.2270235606
2.4385827857,0.9018163669,-0.408109876,2.4381238676
2.5653542643,0.7326988445,-0.009706611,2.4598621775
2.3917747039,0.6538386637,-0.417405547,2.3659753474
2.5985384249,0.7783498023,0.1315872806,2.5162679038
2.1516674518,0.5371227234,-0.9436468,2.1979597158
0.4939275901,0.3709917555,-3.033661287,1.1485080908
0.5353975298,0.3619668515,-2.934586599,1.1256884444
0.4546494938,0.2702096068,-2.893775351,1.0291671448
0.0651425119,0.1813928215,-3.341936814,0.8194610079
0.3967072063,0.2314537097,-2.873204646,0.9579109623
-0.208934621,0.0999834028,-3.529977565,0.5801003882
-3.796181608,,-5.360558774,-3.334985688
-4.589081722,,-5.669221568,-3.394896181
-3.593761069,,-5.252491716,-3.283169609
-3.963307181,,-5.458864591,-3.222171372
-3.495270683,,-5.207628415,-3.257609368
-6.853921382,,-6.280932112,-3.531824457
-4.31187005,,-5.603731678,-3.385390622
-4.044264918,-2.943438749,-5.461288806,-3.307499776
-3.148964051,-2.287607057,-5.033927913,-3.17599696
-4.018118036,,-5.398145176,-3.331570633
-2.743716953,-2.15574709,-4.801808477,-3.031860002
-4.000729851,,-5.440214871,-3.269720059
-5.268275845,,-5.905027464,-3.489504611
-3.988712324,,-5.433084637,-3.277400187
1.4982094979,0.5243853753,-1.436809009,1.5547681968
1.2786249979,0.5302508422,-1.903495564,1.4429404353
1.0128738646,0.4076250307,-2.0922413,1.2717907185
1.3238287382,0.4642345397,-1.626283921,1.3666002406
0.9181665524,0.4504841281,-2.208206157,1.2464511092
1.2524337982,0.4487080569,-1.647663,1.2661281504
1.153888581,0.4081648817,-1.76437182,1.2198837001
1.2091739611,0.4176312929,-1.686294587,1.2309164875
0.6494143472,0.3030277416,-2.486962684,0.9802766521
0.4022781081,0.2170039877,-2.715664835,0.7397558674
0.7611027223,0.2765880371,-2.247694783,0.9852221062
0.0975969083,0.1355016907,-2.967930342,0.4036687645
-3.358393099,,-5.130437221,-2.895519806
-3.302122753,,-5.093943189,-2.73103759
-3.607321666,,-5.242158689,-2.986880264
-3.23794177,,-5.03934787,-2.756590115
-3.328327348,,-5.092808848,-2.907727642
-3.02966672,,-4.909083116,-2.682372821
-0.658214569,-0.171330079,-3.352723351,-0.277290479
-1.32971359,-0.47957598,-3.833795298,-1.334795016
-1.151245035,-0.484376997,-3.647783771,-1.460833664
-1.628641545,-0.5985695,-4.058242121,-1.900065826
-1.627612962,-0.594323045,-4.052703685,-1.888314252
-1.106088497,-0.525683403,-3.588430946,-1.315925693
-1.102267254,-0.521997095,-3.580348697,-1.286291289
-1.951615281,-0.699928158,-4.297964204,-2.231743497
-1.435718692,-0.613227093,-3.853421685,-1.589415308
-1.372380361,-0.77775078,-3.73112987,-1.887118626
-0.669030144,-0.643899308,-3.056612053,-0.753064804
-2.767644414,-1.112723799,-4.768466043,-2.82810509
-1.914755051,-0.951621114,-4.190816904,-2.078739331
-2.811072847,-1.29633805,-4.750978576,-2.946907992
-4.320986029,-1.480588915,-5.573129298,-3.117372973
-2.416372475,-1.223910258,-4.498953355,-2.785677278
-2.010991158,-1.192398259,-4.207672583,-2.388720848
-2.143336151,-1.16187959,-4.319304511,-2.504845056
1.4570916955,0.7597177271,-2.075705715,1.9626108698
1.1909538868,0.445464143,-2.047976703,1.6260584486
1.1446648123,0.425183724,-2.239933759,1.6318436754
1.2772627295,0.3947005796,-1.948001207,1.6117907818
1.2551615185,0.3990708658,-1.989839847,1.6235316071
1.0926096763,0.3249832348,-2.151688743,1.4796810473
0.9485643455,0.2639801889,-2.24249326,1.3651139997
1.7421369038,0.7539382206,-1.26510731,1.9038455974
0.9468286259,0.3842943462,-2.261383974,1.3491397597
1.1646189051,0.450553594,-1.999881968,1.4933692155
0.9132898441,0.3482365434,-2.164528297,1.245683165
0.5757683369,0.2325517456,-2.587742461,1.0524964146
0.7190265489,0.3065087208,-2.418122989,1.1175940537
1.0267240151,0.3712915423,-1.934976618,1.2794987716
0.4676267516,0.2358331293,-2.662468318,0.9362983
-1.946592662,-1.572352949,-4.126905194,-2.241211254
-2.938418941,-2.103541309,-4.818039253,-2.914186248
-2.519336998,-2.079597356,-4.527021168,-2.666946965
-2.618623846,-2.12600105,-4.620405295,-2.685373082
-1.877478614,-1.799172739,-4.081360884,-2.158766484
-3.239187651,-3.154317769,-4.986058387,-2.965232358
-2.671451079,-2.423728744,-4.668862533,-2.666295342
-3.286198491,-2.935481218,-5.035778535,-2.874355488
-2.461692515,-2.487717731,-4.512579879,-2.57190487
-3.301822061,,-5.019897211,-2.908638399
0.4190287769,0.3166762957,-2.592317742,0.9457179742
0.466900235,0.2832690074,-2.50689356,0.881680684
0.1787359575,0.142336053,-2.710014326,0.5978561272
-0.415521423,-0.008710737,-3.309040646,0.1388612422
0.0139865415,0.0896291979,-2.818731069,0.4380694409
-0.033560083,0.0479697058,-2.84064437,0.3752399885
-0.110903713,0.0436964557,-2.948573588,0.3314451367
0.0579536271,0.0316657733,-2.676066329,0.3539820474
-0.143573579,-0.020371596,-2.918816146,0.2100345104
-0.178295068,0.0147543599,-2.994715284,0.2532177672
2.8963989104,1.4321583299,0.2094607403,2.7583465476
2.8517440416,1.3795560658,0.2390716827,2.700163084
2.9329774528,1.0591604073,0.5430183814,2.6918488137
2.719026623,0.787058764,0.1107115142,2.531956696
2.4181773875,0.5697147941,-0.316958865,2.356468387
2.2170859726,0.5050836094,-0.729208035,2.244084659
1.9554929399,0.4543985264,-1.071164902,2.1221852932
2.1614432266,0.4570522755,-0.697838773,2.1722736925
-0.460898619,-0.122285292,-3.094771503,-0.146005659
-1.345301768,-0.444831264,-3.87145033,-1.422504145
-0.881420303,-0.387156455,-3.408780843,-0.932645801
-0.918047157,-0.381549629,-3.472511104,-0.747470358
-0.403864728,-0.361723642,-2.891967396,-0.399009851
-1.295767041,-0.575699939,-3.735566251,-1.555958394
-0.977440079,-0.51519079,-3.462574688,-1.161137389
-1.18059113,-0.554467062,-3.641612666,-1.314298307
-0.998713192,-0.572681696,-3.426883637,-1.283071436
-1.363035479,-0.808356885,-3.700661593,-1.865936052
-1.543135112,-0.930131525,-3.84711884,-2.040982177
-2.323454242,-1.144650154,-4.430705161,-2.755686784
-0.927384037,-0.801460833,-3.303597999,-1.187171598
-1.859092053,-1.067797024,-4.108109605,-2.357737266
-1.462602397,-0.942142242,-3.8043059,-1.856347281
-1.713693981,-1.112998729,-3.973388208,-2.292788004
-1.507610055,-1.08211437,-3.806741447,-1.983131008
-2.188075011,-1.309895621,-4.313417217,-2.692557774
-1.225084488,-0.685497584,-3.633151243,-1.968539546
-1.058081968,-0.716665084,-3.490824844,-1.952097032
-1.048302206,-0.672282211,-3.447948127,-1.722965341
-0.939030452,-0.665678942,-3.383570907,-1.678676311
-1.431145246,-0.758023849,-3.794953397,-2.340768071
-1.432320305,-0.749525187,-3.834951731,-2.363020297
-3.744163216,-1.669267609,-5.365459316,-3.085699337
-3.417709264,-1.584773536,-5.227338351,-3.053313043
-4.348460254,-1.836832642,-5.603366307,-3.304564528
-2.549581027,-1.158908241,-4.75680478,-2.646463186
-3.479551076,-1.462398816,-5.225174529,-3.115795786
-2.896579607,-1.36149881,-4.897575849,-2.953374216
-3.550597052,-1.496384365,-5.254874852,-3.156897987
-24.99435899,,-10.40593674,-3.863652151
-24.98049119,,-10.40734167,-3.870803575
-25.06562566,,-10.70992883,-3.8577028
-25.22624715,,-11.15784981,-3.907264607
0.728561881,0.3690236197,-2.035633886,0.8908358384
0.6567046499,0.3293932835,-2.075521702,0.7550753629
0.3111261477,0.2791071143,-2.575506862,0.6296353682
0.6087145127,0.3373058515,-2.215318558,0.7433027731
0.2845533897,0.2483748465,-2.564492626,0.5737788869
1.3115766196,0.6898020594,-1.62945575,1.439170154
0.7744101701,0.4560852823,-2.215497449,0.9890163743
0.5779347803,0.3915230162,-2.356788781,0.9178159165
0.610029077,0.3671601228,-2.299593831,0.8274460167
-20.47405767,-2.065553072,-7.459471109,-3.44019539
-12.10143502,-1.383211901,-7.228981157,-3.17237969
-14.93050198,-1.547372408,-7.233192216,-3.272771375
-6.455401562,-1.321114279,-6.643885926,-3.052254347
-9.813539614,-1.575512655,-7.040621825,-3.229493353
-10.46079962,-1.311733155,-7.239721922,-3.101070519
-8.299229547,-1.376369663,-6.985058931,-3.122309448
-5.675333473,-1.137882211,-6.572734588,-2.889524997
-6.073951653,-1.214391926,-6.666153967,-2.943435481
-3.829053473,-0.953034151,-5.883390516,-2.40766717
-9.017443897,-1.410333602,-7.113463873,-3.152610519
-4.042743755,-0.975772666,-6.033522355,-2.446493511
-5.606575893,-1.148266196,-6.607186317,-2.854482577
-4.964517454,-1.226023707,-6.256456172,-2.888159429
-3.434947095,-1.187476624,-5.477773112,-2.658094398
-2.216586416,-0.862138776,-4.789558857,-1.575894808
-2.162774706,-0.895574718,-4.711674274,-1.781527318
-2.707409139,-1.031158925,-5.048632973,-2.35189633
-3.084708619,-1.058762717,-5.315677094,-2.48374824
-1.900800017,-0.783669788,-4.573152404,-1.393012103
-1.590553254,-0.695756434,-4.337260974,-0.940219229
-3.093250186,-1.062213621,-5.297872295,-2.532867378
-1.913147637,-0.849695509,-4.517946584,-1.509341245
-1.964802634,-0.788687681,-4.611111128,-1.442038573
-22.64962413,,-7.597161716,-3.75802786
-21.48873286,,-7.217496978,-3.733091099
-22.67235639,,-7.594559175,-3.763438693
-22.18920741,,-7.440641123,-3.739289206
-9.416182483,-2.188056582,-6.670069757,-3.474253906
-7.586639435,-1.588229395,-6.545820139,-3.407872413
-5.504665714,-0.876055656,-6.341222805,-3.042421267
-4.704745953,-0.702466253,-6.1379762,-2.855760609
-4.325231185,-0.530991363,-6.10663317,-2.563287558
-3.665352832,-0.372570933,-5.907704718,-2.158889021
-2.513330592,-1.144746679,-4.892459367,-1.48152013
-1.024879208,-0.55243985,-4.00121328,0.302508034
-1.756377881,-0.860868871,-4.419639857,-0.590954089
-1.910812977,-0.982189574,-4.521432363,-0.599462382
-1.016926416,-0.643236098,-3.88442649,0.2151221875
-2.251428043,-0.987924845,-4.88246264,-0.582100917
-23.06451789,,-7.77454281,-3.830500214
-23.40619708,,-7.993166273,-3.829641785
-23.53030636,,-8.020030388,-3.858557408
-23.72004594,,-8.207711632,-3.852625965
-24.57948321,,-9.152705845,-3.913233606
-24.62476476,,-9.24011665,-3.916403349
-25.13881459,,-10.28327009,-3.965601978
-23.90260771,,-8.357976407,-3.864220326
-24.12602677,,-8.580232549,-3.872362824
-24.10461089,,-8.548746892,-3.873704699
1.4232980826,0.0218158228,-0.770221913,1.4334990022
0.5555817389,-0.396028297,-1.900128656,0.8580754674
0.421135134,-0.323363023,-2.178766304,0.8098537593
0.8558634372,-0.193999966,-1.65139383,1.1417266921
0.2614930597,-0.425994502,-2.365982948,0.7380265795
1.0104105573,-0.190968794,-1.379263625,1.203589785
1.1099042528,-0.030772157,-1.20727426,1.09018235
1.7629528356,0.1509526215,-0.253569764,1.6013755026
1.0764507303,-0.13093701,-1.248759332,1.1119175327
1.0254154399,-0.135125026,-1.375879348,1.1231575737
-22.80525864,,-7.63790264,-3.828037519
-22.76469311,,-7.667135708,-3.768872685
-23.50242129,,-8.055290426,-3.834307103
-23.58450996,,-8.111246445,-3.828562996
-24.06458793,,-8.51601599,-3.862200337
-23.11365174,,-7.819495858,-3.803609688
-21.99740508,-1.237263351,-7.776442378,-3.549992999
-24.13531988,-1.880683501,-9.08148857,-3.724679363
-24.06456974,-1.865136172,-8.992192044,-3.714841616
-22.67266428,-1.628157788,-7.939485428,-3.612446209
-23.49138727,-1.893974107,-8.403787582,-3.705073466
-23.15337552,-1.721545765,-8.220498462,-3.652545215
-24.48793052,,-8.966115316,-3.924504477
-24.76195223,,-9.403205802,-3.946879552
-24.59790752,,-9.116440956,-3.946349845
-24.63640344,,-9.203948858,-3.932314464
-24.72952688,,-9.315542924,-3.959078651
-24.56014799,,-9.088388588,-3.934533481
-25.24962176,,-10.56855203,-3.992158421
-25.02814749,,-9.987400146,-3.97222281
-25.0340368,,-9.95483704,-3.975444965
-24.91280818,,-9.706651937,-3.962955427
-1.86586886,-0.800305462,-4.682487547,-0.927246733
-1.393039887,-0.633004075,-4.317444355,-0.429913977
-2.578644668,-0.874619983,-5.231612486,-1.590626202
-2.923123809,-0.999687372,-5.334670411,-2.112196256
-5.038461878,-1.322146311,-6.270136265,-3.006277928
-3.039489739,-1.02725473,-5.414987765,-2.173419389
-2.481586059,-0.88210295,-5.089902942,-1.673384174
-2.975433504,-0.953317104,-5.453421935,-1.973086477
-1.609989658,-0.007251503,-4.668573687,-0.38279019
-1.981549172,-0.093423446,-4.917104893,-0.709773668
-2.873620493,-0.285271995,-5.441440003,-1.84202405
-2.741451885,-0.267891214,-5.348325967,-1.662570303
-2.903569026,-0.380122959,-5.341028725,-2.136674467
-2.742455803,-0.304558021,-5.305993872,-1.787415417
-0.580799814,-0.455618771,-3.288259794,0.0423911163
-0.488938181,-0.395070523,-3.326675785,0.3547440805
-1.056996733,-0.722778638,-3.628929347,-0.785677645
-2.472648083,-0.967681017,-4.921767913,-1.268932127
-1.463134868,-0.822707892,-4.073206851,-0.845923243
-1.658565564,-0.767867832,-4.345768143,-0.534670077
-2.101670059,-0.920036644,-4.656796582,-1.184662614
-1.978147712,-0.85898103,-4.583817274,-0.862116654
-20.15194288,-1.472404708,-7.625854968,-3.035283376
-5.851917224,-1.265714392,-6.470520962,-2.759710476
-3.432051731,-0.969654113,-5.650436979,-1.703130984
