F1,F2,F3,F4
6.3507,2.8444,4.0257,1.1389
4.6788,1.4462,4.2507,0.7952
5.5268,0.7373,4.3556,0.6159
5.6881,0.7693,4.4835,0.9679
3.7045,0.4145,3.167,0.3777
3.9334,0.4665,3.3321,0.4614
4.1165,0.5208,3.3734,0.4943
10.4916,9.5322,2.8813,5.1433
10.508,9.509,3.0328,5.3668
10.508,9.509,3.0245,5.4871
3.8904,0.2931,3.4193,0.3563
3.8767,0.2603,3.4492,0.3452
3.85,0.1518,3.5306,0.3977
3.3273,0.2514,2.9133,0.2537
9.691,9.5606,2.6206,4.4817
9.7189,9.5587,2.6218,4.8758
4.719,0.4817,3.7739,0.6854
5.0449,0.7575,3.8853,0.7853
5.2484,0.8881,3.9647,0.8385
5.5207,1.1205,4.0387,0.942
5.501,1.2191,4.0745,0.9594
5.5875,1.2276,4.0809,0.9774
5.663,1.2734,4.1261,1.0078
5.695,1.1804,4.1467,1.0063
5.9389,1.3486,4.249,1.0674
5.9667,1.3694,4.2852,1.1118
5.9102,1.2423,4.3156,1.0659
5.269,0.9299,3.8224,0.7357
5.7155,1.201,4.07,0.9951
5.6159,1.2278,4.055,0.9997
5.5748,1.1806,4.0015,1.0044
5.5151,1.2171,3.9823,0.969
5.5191,1.2445,3.9873,0.954
5.5969,1.2428,4.0311,1.0027
5.6298,1.1683,4.084,1.0351
5.623,1.2092,4.0638,1.0194
5.8136,1.3425,4.0867,1.1063
5.5874,1.132,4.0365,1.0198
5.6282,1.2321,4.0309,1.0137
5.2868,1.2177,3.9766,0.9387
5.6994,1.1429,4.0369,1.0342
5.6019,1.1549,4.0316,1.0421
5.6537,1.1094,4.0471,1.0354
5.5902,1.0353,4.0293,0.998
5.5931,1.0463,4.0546,1.0357
3.3529,0.221,2.9876,0.2986
3.2645,0.1711,2.9791,0.2253
4.2476,0.49,3.4484,0.5883
4.4398,0.6866,3.5635,0.6664
4.6691,0.7832,3.6167,0.6689
4.6999,0.7847,3.693,0.6957
4.7919,0.7744,3.7062,0.7369
4.7234,0.7761,3.7091,0.7181
6.1878,1.1556,4.5187,1.1294
6.2434,1.1652,4.5302,1.1592
6.3175,1.1984,4.53,1.1864
6.2759,1.1799,4.5387,1.1646
3.9255,0.3128,3.4891,0.3896
3.9914,0.3568,3.4343,0.4397
5.6008,1.1783,4.0378,0.9942
5.543,1.1586,4.0536,0.9931
5.511,1.1369,4.0135,0.9692
5.5019,1.1321,3.9313,0.8507
5.5789,1.0888,4.087,1.0281
5.5648,1.0178,4.0839,1.0165
5.5566,1.084,4.0861,1.0257
5.4692,0.9516,4.0871,1.0036
5.5345,0.9581,4.0943,0.9973
5.5563,1.1103,4.0774,1.0239
5.5123,1.1452,4.0925,1.0097
5.5942,1.119,4.0994,1.0258
5.6202,1.1144,4.1081,1.0366
5.5461,1.0806,4.0255,0.9306
5.6337,1.0862,4.0735,0.978
5.6377,1.0719,4.0805,0.9586
5.6088,1.0263,4.0724,0.9866
5.609,1.0228,4.0832,0.9717
5.6057,0.952,4.0766,0.9613
5.5883,1.0316,4.0905,0.9721
5.6145,1.004,4.0878,0.9904
5.5201,0.9942,4.0774,0.9548
5.5615,1.0184,4.0831,0.9675
5.4824,1.0099,4.065,0.9417
5.6158,1.1166,4.0507,0.9605
5.6013,1.0421,4.0647,0.9341
4.313,0.3951,3.6787,0.4762
4.3163,0.3971,3.6807,0.4778
5.6049,1.0927,4.0684,0.9369
5.5731,1.1114,4.0847,0.9572
5.591,1.1048,4.0671,0.9473
5.5125,0.9811,4.0755,0.927
5.5585,0.9882,4.0671,0.9253
5.5738,1.0203,4.0665,0.9259
5.6016,1.0442,4.0725,0.9456
5.5981,1.0231,4.0966,0.9786
5.2067,1.0557,4.0976,0.9784
5.663,1.0687,4.0967,0.9874
5.641,1.0456,4.1063,0.9724
5.6256,1.0603,4.0934,0.9487
5.6364,1.0389,4.0823,0.9471
5.5603,1.0405,4.0816,0.9403
5.1516,1.0269,4.0296,0.8574
5.4635,1.1299,4.066,0.9314
5.5645,1.1654,4.0519,0.8924
5.3016,1.1722,4.0809,0.9415
5.5365,1.2111,4.0434,0.9118
5.6102,1.2345,4.0797,0.9529
5.666,1.1993,4.0816,0.949
5.643,1.2295,4.0952,0.9723
5.6142,1.2346,4.0853,0.9445
5.6368,1.2251,4.0661,0.9342
5.5281,1.2375,4.0634,0.919
5.6085,1.2362,4.0769,0.936
4.3726,0.4352,3.7042,0.4844
4.3662,0.4347,3.7041,0.4829
4.3578,0.4289,3.7063,0.4801
4.3637,0.4126,3.7071,0.4811
5.5923,1.2583,4.0841,0.9392
5.6589,1.2529,4.083,0.9164
5.5951,1.2565,4.0953,0.9186
5.4781,1.2555,4.0997,0.9028
5.5993,1.2653,4.0834,0.9206
5.5306,1.2235,4.089,0.8971
5.5396,1.2276,4.0714,0.8867
5.4008,1.2445,4.073,0.9206
5.519,1.2389,4.0576,0.922
5.412,1.247,4.0512,0.9113
5.3339,1.2706,4.0322,0.8898
5.5556,1.2539,3.9934,0.8448
5.3204,1.2741,4.0413,0.8878
5.4765,1.2614,4.0679,0.8585
5.4373,1.2688,4.0327,0.8564
5.4442,1.291,4.0567,0.9028
5.4068,1.2909,4.0362,0.8915
5.1734,1.2936,4.0014,0.8475
5.3861,1.2888,3.9938,0.8332
5.4888,1.3186,3.9907,0.8477
5.3418,1.2571,3.9899,0.8185
5.553,1.2907,4.0577,0.9026
5.4954,1.3038,4.0419,0.9037
5.504,1.2605,4.0636,0.8968
5.4609,1.287,4.0632,0.9023
5.4737,1.2864,4.0632,0.8949
5.0656,1.2588,4.023,0.8228
5.3149,1.3034,4.0681,0.8557
5.4102,1.2786,4.0661,0.8499
5.4562,1.286,4.066,0.8679
5.4079,1.2536,4.0631,0.8653
5.4592,1.2788,4.0492,0.8819
5.2093,1.3038,4.036,0.8611
5.5166,1.287,4.0495,0.8796
5.0873,1.1579,3.9753,0.7586
5.3206,1.1705,4.0054,0.8098
5.4477,1.1152,4.0549,0.8397
5.3944,1.0647,4.0461,0.8329
5.3763,1.0994,4.0429,0.8546
5.3046,1.0936,4.0577,0.8417
4.946,1.1355,4.0159,0.7888
5.3172,1.1099,3.9661,0.7544
5.3378,1.1449,4.0457,0.8332
5.2492,1.1439,4.0453,0.832
5.3198,1.1252,4.0466,0.8288
5.2163,1.0295,4.0408,0.7863
5.2953,1.1243,4.0247,0.8007
5.3422,1.0805,4.026,0.7908
5.1778,1.1115,4.0525,0.815
5.1938,1.1164,4.0371,0.8084
5.224,1.1262,4.0709,0.8486
5.2426,1.134,4.0428,0.8111
5.273,1.0621,4.054,0.8284
5.329,1.0129,4.0583,0.8408
5.2652,1.0791,4.0399,0.8118
5.2481,1.1047,4.0527,0.8295
5.0316,1.1328,4.0476,0.7968
4.9663,1.1006,4.0298,0.781
4.3369,0.4007,3.7322,0.4602
4.3358,0.3983,3.7342,0.4613
5.1579,1.0879,4.0311,0.7921
5.0208,1.1091,4.0073,0.7464
5.1416,1.1071,4.0318,0.771
5.2446,1.0867,3.9745,0.7303
5.275,1.0926,4.0321,0.8017
5.2979,1.0742,4.0555,0.8263
5.1485,1.0657,4.0257,0.7671
5.0882,1.1204,4.0286,0.7889
5.2338,1.1193,4.0324,0.7906
5.1996,1.0824,4.0413,0.7819
5.2806,1.1011,4.0413,0.7826
5.2668,1.1186,4.0688,0.7787
5.3133,1.1212,4.0889,0.8097
5.2166,1.0755,4.108,0.8309
5.3215,1.0815,4.1013,0.8299
5.3329,1.0677,4.1085,0.8194
5.3532,1.08,4.1154,0.8334
5.3363,1.131,4.1188,0.8459
5.3433,1.0781,4.1219,0.8507
5.369,1.1348,4.1301,0.8494
5.3121,1.1511,4.127,0.8558
5.3334,1.1509,4.1222,0.847
4.8205,0.5731,4.0165,0.6158
5.8171,0.9065,4.2016,0.9473
5.6883,0.8768,4.2649,0.9266
5.9891,1.069,4.4303,1.0904
5.8775,0.919,4.1811,0.8723
4.1906,0.3165,3.6556,0.4412
4.03,0.3053,3.5667,0.4186
4.4204,0.483,3.6663,0.5287
4.3628,0.4753,3.6787,0.5144
4.3606,0.4748,3.6722,0.5128
4.3485,0.4839,3.6754,0.5192
4.3762,0.4652,3.6872,0.5129
4.3494,0.4384,3.6804,0.4957
4.3856,0.4506,3.6923,0.5109
4.3815,0.4617,3.7022,0.5197
4.4286,0.4995,3.6957,0.5341
4.4199,0.4722,3.6958,0.5262
4.4242,0.5132,3.6856,0.5249
4.4212,0.5156,3.6967,0.5076
4.3851,0.4741,3.6944,0.4943
4.385,0.483,3.6906,0.4926
4.3764,0.4903,3.687,0.4897
4.3748,0.5016,3.6863,0.4902
4.3611,0.4569,3.6875,0.4815
4.3437,0.4489,3.6872,0.4765
4.3445,0.4523,3.6904,0.459
4.3515,0.456,3.6908,0.4613
4.3424,0.4585,3.6907,0.4546
4.3141,0.4334,3.6725,0.4749
4.3105,0.4286,3.6742,0.4735
4.3023,0.4066,3.6754,0.471
4.3006,0.3924,3.6772,0.4711
4.3228,0.4046,3.6817,0.4817
4.3244,0.4051,3.6714,0.4862
4.3192,0.3978,3.6755,0.4856
4.3165,0.3939,3.6765,0.4848
4.3186,0.4011,3.7018,0.4697
4.3258,0.4003,3.7028,0.4715
4.3274,0.3983,3.7019,0.4738
4.3298,0.3947,3.7026,0.4706
4.3211,0.3886,3.7005,0.4681
4.3241,0.3935,3.7015,0.4694
4.3138,0.3881,3.7006,0.4643
4.327,0.3958,3.717,0.4862
4.3338,0.4007,3.7123,0.48
4.3493,0.4105,3.7143,0.4837
4.3354,0.4038,3.6959,0.4782
4.3454,0.4073,3.698,0.4781
4.3618,0.416,3.6992,0.4834
4.3664,0.4297,3.6987,0.4822
4.351,0.4247,3.6948,0.477
4.3652,0.4311,3.6968,0.4827
4.3744,0.4337,3.699,0.4825
4.3777,0.4455,3.6917,0.4759
4.3809,0.4479,3.6934,0.4772
4.3685,0.4277,3.697,0.4748
4.3722,0.421,3.7142,0.478
4.3755,0.4369,3.7057,0.4875
4.3573,0.4127,3.7077,0.4785
4.3696,0.4189,3.7238,0.484
4.3622,0.4159,3.7243,0.4798
4.3606,0.4173,3.7227,0.4806
4.3691,0.42,3.7182,0.4689
4.3748,0.4298,3.7177,0.4724
4.3754,0.4269,3.7168,0.47
4.3692,0.4359,3.7215,0.4714
4.368,0.4363,3.7171,0.4723
4.3679,0.4455,3.719,0.4692
4.3626,0.437,3.718,0.4654
4.3596,0.4308,3.7101,0.4742
4.3575,0.4265,3.7128,0.4727
4.3585,0.4163,3.715,0.4725
4.3504,0.4114,3.715,0.4672
4.3438,0.4229,3.7256,0.4652
4.3369,0.4141,3.7264,0.4614
4.3324,0.4103,3.7234,0.4606
4.3305,0.4104,3.7239,0.4565
4.3315,0.4122,3.7239,0.4592
4.3291,0.4194,3.7223,0.4573
4.3233,0.4153,3.7218,0.4561
4.3141,0.4153,3.7294,0.4442
4.2911,0.3987,3.7328,0.4388
4.2944,0.4045,3.7314,0.4378
4.3072,0.4031,3.7121,0.4528
4.3104,0.4054,3.714,0.4577
4.3234,0.4154,3.7144,0.4621
4.3305,0.4187,3.713,0.4605
4.3016,0.4098,3.7136,0.4538
4.3136,0.4265,3.7158,0.4578
4.3178,0.4294,3.7244,0.4497
4.322,0.4333,3.7159,0.4593
4.3302,0.4311,3.7157,0.4563
4.3319,0.4332,3.7157,0.461
4.3309,0.429,3.7264,0.4504
4.3151,0.4107,3.7287,0.4423
4.3311,0.4128,3.7332,0.4522
4.3407,0.4271,3.7384,0.457
4.3572,0.4387,3.7372,0.4595
5.2829,1.1014,4.0186,0.8249
5.3084,1.122,4.0193,0.8358
5.2718,1.1229,4.0099,0.8335
5.344,1.1394,4.0451,0.8311
4.35,0.4084,3.7403,0.4565
4.3478,0.4187,3.7388,0.4567
4.3429,0.4143,3.7352,0.4555
4.3402,0.4078,3.7353,0.4523
4.3418,0.4077,3.7317,0.4515
4.3368,0.4001,3.7361,0.4506
4.3339,0.3977,3.7369,0.4494
4.3286,0.3905,3.7367,0.4459
4.3286,0.3921,3.7389,0.4478
4.3247,0.3771,3.7393,0.4422
4.3193,0.3768,3.7392,0.4413
4.3179,0.3721,3.7384,0.4398
4.3163,0.3815,3.7287,0.4541
4.3252,0.3929,3.7309,0.4581
4.3354,0.4056,3.731,0.4602
4.3394,0.3987,3.731,0.4602
4.3384,0.3975,3.7319,0.4599
4.3403,0.4088,3.7245,0.4559
4.3466,0.4173,3.7243,0.4571
4.3483,0.4235,3.7248,0.4577
4.3534,0.4265,3.7419,0.4567
4.3547,0.4264,3.7433,0.4576
4.3576,0.4271,3.7448,0.458
4.3586,0.4277,3.7439,0.4577
4.3605,0.4282,3.7456,0.459
4.3614,0.4285,3.7444,0.4589
4.3624,0.4284,3.7453,0.4586
4.364,0.427,3.7446,0.4755
4.3658,0.4266,3.7454,0.4764
4.3577,0.4277,3.7455,0.4758
4.3663,0.428,3.7477,0.4612
4.3673,0.4289,3.749,0.4607
4.3712,0.4315,3.75,0.4619
4.3718,0.4321,3.7506,0.4626
4.3738,0.4336,3.7495,0.464
4.3754,0.4347,3.7518,0.4626
4.3761,0.4375,3.7513,0.4641
4.3786,0.4377,3.7543,0.4479
4.3806,0.4407,3.7543,0.45
4.3813,0.4423,3.7537,0.4479
4.3835,0.4446,3.7505,0.4662
4.3832,0.4443,3.7507,0.4671
4.3841,0.4446,3.75,0.465
4.3854,0.4442,3.7513,0.4671
4.3841,0.4443,3.7513,0.4671
4.3858,0.4461,3.7514,0.4666
4.3861,0.446,3.7523,0.4669
4.3858,0.4461,3.769,0.4661
4.3851,0.4467,3.76,0.474
4.3857,0.4457,3.7611,0.4746
4.3864,0.4454,3.7602,0.4743
4.3846,0.4431,3.7456,0.4713
4.3846,0.4431,3.7468,0.4713
4.3843,0.4434,3.7469,0.4708
4.384,0.4431,3.7471,0.4711
4.3837,0.4438,3.7475,0.4708
4.3837,0.4438,3.7477,0.4711
4.3847,0.4465,3.7475,0.4708
4.3853,0.4468,3.7473,0.472
4.3866,0.4474,3.7471,0.4711
4.386,0.4474,3.748,0.4714
4.3862,0.4475,3.7592,0.4621
4.384,0.4375,3.7592,0.4621
4.3282,0.3837,3.7452,0.4398
4.2953,0.4031,3.7403,0.4348
4.2989,0.3936,3.7351,0.43
4.3311,0.3876,3.7173,0.4354
4.3005,0.3268,3.7178,0.436
4.2641,0.3098,3.7837,0.4628
4.2979,0.5309,3.7917,0.5108
4.2648,0.3584,3.7463,0.4546
4.1399,0.4853,3.6883,0.4183
4.3324,0.4867,3.6503,0.3765
4.2761,0.4873,3.716,0.4333
4.1786,0.4468,3.735,0.3741
4.2592,0.5765,3.6995,0.4214
4.4504,0.5445,3.7579,0.5066
4.3238,0.5203,3.7057,0.4536
4.3936,0.4819,3.7354,0.4506
4.3472,0.5168,3.7302,0.4648
4.2529,0.4777,3.7003,0.3662
4.2217,0.4568,3.632,0.3186
4.2055,0.6158,3.6645,0.3491
4.3528,0.639,3.775,0.4601
4.5938,0.6952,3.8096,0.5243
4.6674,0.7067,3.8521,0.5558
4.6127,0.7355,3.8752,0.569
4.7106,0.7294,3.8999,0.5907
4.704,0.7633,3.8966,0.5858
4.4944,0.5964,3.7623,0.418
6.2692,1.9743,4.4084,1.0147
5.5884,1.047,4.0552,0.8588
5.5096,1.0504,4.2014,0.8804
5.5467,1.1282,4.2725,0.8541
5.6308,1.1208,4.3066,0.8073
5.654,1.1882,4.3744,0.8567
5.6622,1.0334,4.4474,0.9041
5.6092,0.9103,4.4148,0.8739
5.4362,1.186,3.8876,0.9223
4.3571,0.3144,3.5775,0.5173
6.1782,1.4082,4.3796,1.1868
6.0426,1.5504,4.6181,1.2782
7.5266,1.9309,4.8909,1.5708
7.6364,2.1006,4.8843,1.5896
7.5636,1.8202,4.8784,1.5082
4.3472,0.4229,3.7387,0.4573
4.3534,0.4253,3.7377,0.4581
4.3552,0.4217,3.7399,0.46
4.9308,0.5917,3.8619,0.7796
3.7004,0.1771,3.3324,0.2951
3.6871,0.1786,3.3446,0.2915
3.6674,0.1777,3.3404,0.2723
3.7157,0.179,3.3658,0.2801
3.7158,0.1786,3.3599,0.2834
3.7009,0.1717,3.3533,0.3035
3.7342,0.1739,3.3475,0.2941
5.2847,0.8384,3.9096,0.8535
5.5543,1.2409,3.9446,0.994
5.6058,1.5184,3.954,1.0343
5.661,1.6218,4.0029,1.0124
3.9147,0.2769,3.428,0.357
3.9352,0.2812,3.4359,0.3569
4.0065,0.3263,3.4476,0.497
3.9287,0.2559,3.3808,0.3798
4.2646,0.4364,3.5405,0.4973
4.5039,0.4982,3.6653,0.5305
4.5082,0.5256,3.6944,0.5523
4.5459,0.4955,3.7114,0.5496
4.596,0.5606,3.7039,0.5683
3.9826,0.181,3.6805,0.2836
3.6149,0.182,3.2795,0.2832
3.5413,0.1761,3.1693,0.304
3.588,0.1835,3.2296,0.2913
3.6288,0.1773,3.2743,0.3
3.6607,0.193,3.2869,0.3092
3.6918,0.1912,3.3522,0.312
3.7997,0.2094,3.3264,0.3376
3.9791,0.226,3.4313,0.3984
3.9498,0.2263,3.4582,0.3808
4.0036,0.2594,3.4856,0.4038
4.0688,0.2689,3.5481,0.4194
4.0945,0.2787,3.5899,0.435
4.1108,0.3168,3.6508,0.5568
3.5461,0.1598,3.2377,0.2874
5.3124,0.496,4.1647,0.8536
5.6082,0.8204,4.3047,1.0242
5.5908,1.3968,4.3032,1.0093
5.6523,1.2172,4.3363,1.0061
5.5989,1.3381,4.2497,0.9664
6.4583,0.5967,4.4189,0.8202
3.7805,0.1704,3.3437,0.2896
3.7704,0.1847,3.3958,0.3076
3.8284,0.1916,3.4309,0.3163
3.8498,0.1985,3.4612,0.326
3.8877,0.1975,3.4821,0.3316
3.8945,0.1987,3.49,0.33
3.7396,0.1839,3.367,0.2807
3.6271,0.1756,3.3087,0.2815
3.7321,0.1823,3.3487,0.2999
3.7636,0.1881,3.3744,0.318
3.7612,0.1883,3.3695,0.3107
3.7578,0.1829,3.3763,0.3073
3.6503,0.1814,3.3331,0.3004
4.0635,0.2104,3.6362,0.3402
3.8592,0.2113,3.4563,0.331
3.9787,0.2161,3.5364,0.3317
4.0152,0.22,3.5767,0.3473
4.0454,0.2219,3.6014,0.3472
4.0549,0.2253,3.6246,0.3449
3.602,0.1713,3.2483,0.2706
3.5259,0.1699,3.1835,0.2892
3.7548,0.1925,3.3683,0.3109
3.9358,0.2398,3.4901,0.3685
3.8905,0.219,3.482,0.3558
3.7399,0.1843,3.3911,0.2968
3.7476,0.1856,3.4013,0.2916
3.8471,0.2,3.4518,0.3106
3.8597,0.1972,3.4674,0.3206
3.8627,0.2035,3.4686,0.318
3.8815,0.1997,3.4811,0.3383
3.8874,0.2113,3.5064,0.3411
3.6322,0.1718,3.2686,0.3124
3.6221,0.1792,3.2788,0.2923
3.7345,0.1939,3.3499,0.3067
7.6946,2.1151,4.9142,1.5594
4.2557,0.6471,3.6668,0.4962
4.1547,0.2899,3.5425,0.4455
4.4817,0.3692,3.8044,0.5569
4.5575,0.3442,3.8827,0.4902
4.623,0.5194,3.9478,0.5595
4.831,0.5868,4.0115,0.6275
4.8754,0.6141,4.0663,0.6493
4.9809,0.6319,4.062,0.6336
3.6825,0.1908,3.2841,0.3169
3.7103,0.1991,3.3131,0.322
3.7203,0.2056,3.3282,0.3265
5.078,0.4252,4.0764,0.5232
4.2629,0.4737,3.5334,0.445
4.3278,0.476,3.6182,0.5137
4.4546,0.5366,3.5312,0.4162
4.6967,0.5934,3.7673,0.612
4.3725,0.503,3.7272,0.5157
4.5913,0.4975,3.7464,0.5489
4.7469,0.5438,3.8634,0.6515
4.6878,0.4501,3.8943,0.61
3.7379,0.1783,3.3926,0.31
4.2235,0.528,3.5235,0.5039
4.6734,0.8454,3.707,0.6177
5.0469,0.575,3.8972,0.7317
5.5034,1.1659,4.0658,0.8905
5.4201,0.9452,4.1096,0.8133
5.2906,0.8761,4.1239,0.8064
5.3103,0.9499,4.1351,0.809
6.1122,0.6206,4.2536,0.7188
4.525,0.3396,3.805,0.6426
3.9599,0.1208,3.6232,0.3785
4.1725,0.2747,3.6605,0.4399
4.0957,0.1324,3.717,0.3753
4.0903,0.1297,3.7072,0.3879
3.7602,0.1934,3.3721,0.3166
3.7839,0.2001,3.403,0.319
3.815,0.1996,3.4125,0.3187
4.1469,0.1429,3.7666,0.3784
4.0501,0.2072,3.5839,0.4186
3.7881,0.2441,3.3732,0.3685
4.4736,0.3615,3.6802,0.6372
3.6498,0.16,3.32,0.3082
3.7138,0.1734,3.389,0.307
3.7788,0.1785,3.4437,0.3237
3.8144,0.1811,3.4434,0.3172
3.8395,0.1839,3.4694,0.3268
3.7579,0.206,3.2771,0.3009
3.9066,0.1472,3.574,0.3363
3.4714,0.1799,3.2398,0.2746
4.1171,0.2591,3.4986,0.4855
4.7222,0.4978,3.6645,0.692
3.6387,0.199,3.2863,0.3205
4.1261,0.2066,3.5797,0.4524
4.7867,0.454,3.7329,0.7219
4.8025,0.4425,3.7484,0.7172
4.3236,0.4565,3.435,0.5147
3.6008,0.1707,3.2588,0.2868
3.6727,0.1802,3.311,0.3074
3.7325,0.1898,3.3628,0.3266
3.5068,0.1782,3.1886,0.252
3.5141,0.166,3.1934,0.2523
4.2681,0.3176,3.6288,0.5094
4.2093,0.3351,3.6449,0.5101
4.3199,0.4095,3.6614,0.5346
4.3066,0.2978,3.7144,0.5339
3.8744,0.2141,3.3962,0.3163
3.9703,0.2381,3.5087,0.3818
4.1212,0.2535,3.6032,0.3854
4.1144,0.2507,3.6236,0.4025
4.1756,0.2663,3.6543,0.4158
4.1742,0.2623,3.6577,0.4178
4.0941,0.2394,3.6113,0.4035
3.9615,0.2307,3.4155,0.3324
4.0971,0.1937,3.5549,0.3999
4.2023,0.2457,3.6666,0.4121
4.1949,0.2463,3.699,0.4171
4.1851,0.2485,3.6893,0.4076
4.2112,0.2512,3.694,0.4208
4.352,0.2832,3.7051,0.4375
3.7105,0.2045,3.3357,0.3358
3.8589,0.2016,3.4708,0.3266
3.8947,0.1858,3.5024,0.3432
4.015,0.3054,3.5017,0.3956
3.9748,0.2301,3.5301,0.3597
3.9599,0.2566,3.5423,0.3627
3.9831,0.2218,3.5407,0.358
4.0921,0.2392,3.5289,0.3916
3.8151,0.207,3.4051,0.357
3.8376,0.2137,3.3678,0.3617
3.8229,0.2007,3.3796,0.3491
3.8546,0.2094,3.4003,0.364
3.8853,0.2083,3.4396,0.3728
3.888,0.3109,3.4176,0.3994
4.1187,0.4225,3.4903,0.4241
4.2341,0.391,3.5613,0.4494
4.5807,0.4875,3.7814,0.6156
4.6019,0.4607,3.8404,0.578
4.6517,0.6907,3.6671,0.6079
4.0697,0.3083,3.5344,0.3909
3.5097,0.1687,3.1747,0.2538
3.7003,0.1959,3.3181,0.2951
3.8802,0.2032,3.4438,0.3623
3.7364,0.2103,3.3921,0.3111
3.637,0.1915,3.2921,0.3033
3.8875,0.2983,3.3946,0.3415
3.9308,0.2815,3.4341,0.3662
3.9901,0.2797,3.4654,0.3699
3.865,0.1875,3.476,0.3203
3.8119,0.1838,3.3885,0.2944
3.306,0.1368,3.0007,0.2558
3.5843,0.1725,3.2484,0.2773
3.6764,0.173,3.3217,0.2872
3.7085,0.1883,3.3297,0.2913
3.7277,0.1858,3.3512,0.3022
3.7184,0.188,3.3574,0.2993
3.7167,0.1846,3.3554,0.2983
3.5564,0.1439,3.2352,0.2469
3.3688,0.15,3.1125,0.2444
3.4762,0.1594,3.1684,0.269
3.5601,0.1652,3.2253,0.2805
3.5888,0.1724,3.2587,0.2734
3.613,0.1657,3.2668,0.276
3.6377,0.1748,3.2973,0.2842
3.6371,0.1739,3.2944,0.2581
3.6359,0.168,3.2699,0.2798
3.5248,0.1636,3.2275,0.2609
3.5763,0.1659,3.2517,0.2664
3.5752,0.1634,3.2432,0.2738
3.5886,0.1666,3.2542,0.2759
3.5934,0.1651,3.2552,0.2778
3.8194,0.1853,3.4106,0.3102
3.6575,0.1852,3.294,0.2911
3.6711,0.1849,3.2966,0.2891
3.7093,0.1894,3.3433,0.2919
3.7538,0.1931,3.385,0.3045
3.7678,0.1836,3.3934,0.298
3.7759,0.1907,3.454,0.3366
3.8901,0.1942,3.4704,0.331
4.2191,0.3171,3.6678,0.4267
4.6794,0.4844,3.7851,0.5996
4.7337,0.4887,3.8152,0.6217
4.7723,0.4964,3.8082,0.6339
4.4405,0.4481,3.5459,0.4113
3.7332,0.1855,3.299,0.2873
3.7006,0.2049,3.2857,0.3227
3.6707,0.2189,3.2684,0.3294
3.6842,0.2253,3.2728,0.3204
3.7087,0.2164,3.2822,0.3186
3.7101,0.2102,3.2777,0.3248
3.6465,0.1576,3.2981,0.2972
3.6937,0.177,3.2962,0.2964
3.92,0.2171,3.4974,0.3381
3.9321,0.2201,3.5129,0.3409
3.9477,0.2235,3.5171,0.3441
3.9325,0.2251,3.5206,0.3372
3.8875,0.2018,3.5142,0.3298
3.6839,0.1566,3.2508,0.2724
3.8498,0.2036,3.4523,0.3396
3.7162,0.1924,3.3808,0.2906
3.6896,0.1951,3.313,0.3027
3.549,0.1556,3.2975,0.2223
3.7062,0.1988,3.3461,0.2865
3.7087,0.2094,3.3389,0.3082
3.7179,0.1999,3.3449,0.3028
3.7346,0.1943,3.3744,0.2941
3.6901,0.1894,3.3591,0.284
3.5058,0.161,3.1871,0.2442
3.8842,0.223,3.4583,0.3469
3.9278,0.2305,3.4691,0.3539
3.955,0.2296,3.4931,0.3807
4.0188,0.2411,3.5224,0.3737
4.0356,0.2283,3.5469,0.3852
3.7621,0.212,3.3417,0.3031
3.5857,0.1749,3.2136,0.2969
3.652,0.1881,3.2433,0.3041
3.742,0.1991,3.3422,0.3273
3.8617,0.1955,3.4667,0.3238
3.8651,0.2137,3.4266,0.3835
3.8803,0.2133,3.423,0.3682
3.8175,0.2264,3.3929,0.3381
3.8212,0.21,3.4034,0.332
3.822,0.194,3.4211,0.3473
3.7088,0.1711,3.3158,0.2902
3.984,0.2601,3.2537,0.3874
3.8441,0.2001,3.4694,0.3274
3.817,0.1952,3.4505,0.3341
3.7728,0.1902,3.4114,0.3144
3.7271,0.186,3.3777,0.3106
3.6723,0.1855,3.3546,0.3073
3.585,0.1707,3.2114,0.2658
3.6487,0.1709,3.3058,0.2686
3.9028,0.2464,3.448,0.3598
3.9726,0.2608,3.5021,0.3674
3.9628,0.2402,3.5305,0.3623
3.9896,0.2568,3.5445,0.3928
4.0567,0.2365,3.5896,0.4052
4.089,0.2613,3.5318,0.4159
3.7791,0.2797,3.3943,0.3632
3.9907,0.2405,3.4852,0.3886
3.9773,0.2497,3.4925,0.4093
4.0165,0.2569,3.5209,0.4053
3.9832,0.2341,3.5303,0.3908
3.9888,0.2283,3.5342,0.3913
3.714,0.1843,3.5614,0.4088
3.7983,0.1823,3.4085,0.3328
3.8227,0.1943,3.4468,0.327
3.8516,0.1835,3.4848,0.3244
3.8574,0.1758,3.5355,0.327
3.8922,0.115,3.5404,0.3314
4.8294,0.5196,3.7022,0.7075
5.042,0.6171,3.7631,0.8051
3.3562,0.1214,3.1545,0.2192
3.6564,0.1818,3.3421,0.2967
3.6572,0.1764,3.3041,0.2864
3.7463,0.1895,3.3732,0.3063
3.7478,0.1865,3.3802,0.3027
3.765,0.1898,3.402,0.3066
3.7808,0.191,3.4075,0.309
3.6705,0.1898,3.2144,0.2839
3.6295,0.2074,3.3602,0.3781
4.2486,0.7791,3.2874,0.5204
4.4399,0.8534,3.434,0.6039
4.5358,0.896,3.4502,0.6305
4.604,0.9148,3.49,0.6499
4.6244,0.9169,3.5136,0.6593
3.832,0.3034,3.207,0.3548
3.4763,0.1747,3.177,0.2717
